ID,inchikey,smiles
cpd01217,UBORTCNDUKBEOP-UUOKFMHZSA-N,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1
cpd01221,,
cpd01221,,
cpd01221,,
cpd01237,ZKWNOTQHFKYUNU-JGCIYWTLSA-J,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
cpd01260,YMCXGHLSVALICC-GMHMEAMDSA-J,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd01301,XFLVBMBRLSCJAI-ZKWXMUAHSA-N,NC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
cpd01306,ONQRKEUAIJMULO-COENLIPYSA-N,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CCC45CC35CC[C@]12C
cpd01311,AUTOLBMXDDTRRT-UHFFFAOYSA-M,CC1NC(=O)NC1CCCCCC(=O)[O-]
cpd01318,RFDAIACWWDREDC-FRVQLJSFSA-M,C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
cpd01324,VYOIELONWKIZJS-YFKPBYRVSA-O,[NH3+][C@H](C=O)Cc1c[nH]cn1
cpd01326,,
cpd01335,KQMZYOXOBSXMII-CECATXLMSA-J,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd01357,IWYDHOAUDWTVEP-SSDOTTSWSA-M,O=C([O-])[C@H](O)c1ccccc1
cpd01371,BNNVVTQUWNGKPH-ZROIWOOFSA-M,O=C1O/C(=C\c2ccc(O)cc2)C([O-])=C1c1ccc(O)cc1
cpd01373,LFDYHAWYVIBCDT-OYKKKHCWSA-M,CC(C)=CCc1cc(/C=C2\OC(=O)C(c3ccc(O)c(CC=C(C)C)c3)=C2[O-])ccc1O
cpd01401,MBWXNTAXLNYFJB-NKFFZRIASA-N,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O
cpd01419,VTFWFHCECSOPSX-SFOWXEAESA-N,NC(=O)N[C@H]([NH3+])C(=O)[O-]
cpd01447,FAQJJMHZNSSFSM-UHFFFAOYSA-M,O=C([O-])C(=O)c1ccccc1
cpd01476,KSFOVUSSGSKXFI-UJJXFSCMSA-L,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C
cpd01482,CYKLRRKFBPBYEI-LLIPPXGMSA-M,[NH3+][C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2OC(n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
cpd01489,OAWHMSFCLIYBHE-SCSAIBSYSA-M,C[C@@H]([NH2+]CCC(=O)[O-])C(=O)[O-]
cpd01495,UQBOJOOOTLPNST-UHFFFAOYSA-N,C=C([NH3+])C(=O)[O-]
cpd01512,ODHCTXKNWHHXJC-GSVOUGTGSA-M,O=C1CC[C@H](C(=O)[O-])N1
cpd01560,OIKPXGRGSUBNRF-FBMOWMAESA-K,CC([NH3+])C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd01567,POJWUDADGALRAB-PVQJCKRUSA-N,NC(=O)N[C@@H]1NC(=O)NC1=O
cpd01620,OQIIYZQTTMKFAU-ZNLOQLQNSA-G,C[C@@]1(CC(=O)[O-])/C2=C/c3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])/C=C3\N/C(=C\C(=[NH+]2)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]3CCC(=O)[O-]
cpd01646,BITYXLXUCSKTJS-ZETCQYMHSA-L,CC(C)[C@@](O)(CC(=O)[O-])C(=O)[O-]
cpd01647,LSBDFXRDZJMBSC-UHFFFAOYSA-N,NC(=O)Cc1ccccc1
cpd01651,BXRLWGXPSRYJDZ-VKHMYHEASA-N,N#CC[C@H]([NH3+])C(=O)[O-]
cpd01663,RUDATBOHQWOJDD-BSWAIDMHSA-M,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
cpd01664,,*C(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1
cpd01679,RHYBFKMFHLPQPH-UHFFFAOYSA-N,CN1CC(=O)NC1=O
cpd01693,PJTTXANTBQDXME-UGDNZRGBSA-L,O=P([O-])([O-])OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
cpd01695,DUAFKXOFBZQTQE-QSGBVPJFSA-J,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd01710,NJMGRJLQRLFQQX-HYXAFXHYSA-L,CC(C)/C(=C/C(=O)[O-])C(=O)[O-]
cpd01716,SLWWJZMPHJJOPH-PHDIDXHHSA-M,O=C([O-])C1=CC(=O)[C@@H](O)[C@H](O)C1
cpd01720,JSJWCHRYRHKBBW-UHFFFAOYSA-M,NC(=O)NCCC(=O)[O-]
cpd01736,WNKDGPXNFMMOEJ-RNJSZURPSA-O,CC[C@]12C=CC[NH+]3CC[C@@]4(c5ccc(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)C1)[C@@H]32
cpd01741,POULHZVOKOAJMA-UHFFFAOYSA-M,CCCCCCCCCCCC(=O)[O-]
cpd01747,ZOAMBXDOGPRZLP-UHFFFAOYSA-N,NC(=O)Cc1c[nH]c2ccccc12
cpd01775,RKNHJBVBFHDXGR-TYASJMOZSA-I,N=c1c2ncn(C3O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]3O)c2ncn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd01777,RTQMRTSPTLIIHM-TYASJMOZSA-J,N=c1c2ncn(C3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2ncn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd01859,MFGWMAAZYZSWMY-UHFFFAOYSA-N,OCc1ccc2ccccc2c1
cpd01881,DMCPFOBLJMLSNX-UHFFFAOYSA-N,N#CCc1c[nH]c2ccccc12
cpd01882,UYVZIWWBJMYRCD-ZMHDXICWSA-J,CC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd01914,QEFRNWWLZKMPFJ-YGVKFDHGSA-N,CS(=O)CC[C@H]([NH3+])C(=O)[O-]
cpd01921,KBOJOGQFRVVWBH-UHFFFAOYSA-N,CC(=O)NC(Cc1c[nH+]c[nH]1)C(=O)[O-]
cpd01956,DYNFCHNNOHNJFG-UHFFFAOYSA-M,O=Cc1ccccc1C(=O)[O-]
cpd01973,YHVFECVVGNXFKO-UHFFFAOYSA-O,NC(=[NH2+])NCCCC(N)=O
cpd01974,HBDWQSHEVMSFGY-SCQFTWEKSA-M,[NH3+][C@@H](CC(O)C(=O)[O-])C(=O)[O-]
cpd01977,IXZNKTPIYKDIGG-REOHCLBHSA-L,[NH3+][C@@H](CC(=O)OP(=O)([O-])[O-])C(=O)[O-]
cpd01981,OLVVOVIFTBSBBH-JDJSBBGDSA-N,CSC[C@H]1OC(O)[C@H](O)[C@@H]1O
cpd01981,OLVVOVIFTBSBBH-JDJSBBGDSA-N,CSC[C@H]1OC(O)[C@H](O)[C@@H]1O
cpd01982,SKCBPEVYGOQGJN-TXICZTDVSA-M,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd01997,LJUQGASMPRMWIW-UHFFFAOYSA-N,Cc1cc2nc[nH]c2cc1C
cpd02014,ZDSSCYCDBASEJQ-UHFFFAOYSA-L,O=C([O-])CC(=O)Nc1ccccc1C(=O)[O-]
cpd02016,JLEBZPBDRKPWTD-TURQNECASA-O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1
cpd02030,QYOJSKGCWNAKGW-PBXRRBTRSA-K,O=C([O-])C1=C[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)C1
cpd02045,SJJCQDRGABAVBB-UHFFFAOYSA-M,O=C([O-])c1ccc2ccccc2c1O
cpd02060,IRFYVBULXZMEDE-HENKSQNASA-J,CCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1OC(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd02069,LFLUCDOSQPJJBE-UHFFFAOYSA-K,O=C([O-])C(=O)COP(=O)([O-])[O-]
cpd02074,GWENQMVPLJAMAE-UHFFFAOYSA-N,[NH3+]CCCCC(=O)C(=O)[O-]
cpd02083,NIUVHXTXUXOFEB-UHFFFAOYSA-J,Cc1c2[nH]c(c1CCC(=O)[O-])Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])C2
cpd02090,LLCSXHMJULHSJN-UHFFFAOYSA-M,O=P([O-])(OCC(O)CO)OCC(O)CO
cpd02097,PJRXVIJAERNUIP-VKHMYHEASA-L,[NH3+][C@@H](CCC(=O)OP(=O)([O-])[O-])C(=O)[O-]
cpd02100,FNZLKVNUWIIPSJ-WHFBIAKZSA-L,O=C(CO)[C@H](O)[C@@H](O)COP(=O)([O-])[O-]
cpd02102,VRPRDYILQKJWNN-XNIJJKJLSA-L,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])Nc2ccccc2C(=O)[O-])[C@@H](O)[C@H]1O
cpd02103,UMOXFSXIFQOWTD-LURJTMIESA-M,NC(=[NH2+])NCCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-]
cpd02113,ZOSQFDVXNQFKBY-CGAXJHMRSA-L,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
cpd02120,UWOCFOFVIBZJGH-YFKPBYRVSA-L,O=C([O-])C1=N[C@H](C(=O)[O-])CC=C1
cpd02125,PMWATMXOQQZNBX-DKBZLLMOSA-J,C/C=C(\C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd02135,XZKIHKMTEMTJQX-UHFFFAOYSA-L,O=[N+]([O-])c1ccc(OP(=O)([O-])[O-])cc1
cpd02140,PDACUKOKVHBVHJ-XVFCMESISA-M,Nc1c[nH+]cn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd02147,ZCZXOHUILRHRQJ-PWNYCUMCSA-K,O=C([O-])[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd02152,KDZOASGQNOPSCU-ZBHICJROSA-M,[NH2+]=C(NCCC[C@H]([NH3+])C(=O)[O-])NC(CC(=O)[O-])C(=O)[O-]
cpd02160,VWXQFHJBQHTHMK-LURJTMIESA-M,[NH3+]CCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-]
cpd02168,RVCNKTPCHZNAAO-IMSLGMFESA-L,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@H]1[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
cpd02169,ATZKAUGGNMSCCY-QLYDTTAWSA-L,CC(C)=CCC/C(C)=C/CC/C(C)=C/[C@H]1[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@]1(C)CC/C=C(\C)CCC=C(C)C
cpd02172,IVLBHBFTRNVIAP-MEGGAXOGSA-L,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])O
cpd02182,VDYDCVUWILIYQF-CSMHCCOUSA-M,C[C@@H](O)C(=O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]
cpd02197,VVIAGPKUTFNRDU-STQMWFEESA-L,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2
cpd02200,RSPRLQAZJOAGFP-QCNRFFRDSA-M,C[NH2+]CCOP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
cpd02201,XHFVGHPGDLDEQO-ZETCQYMHSA-K,CC(C)(COP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)[O-]
cpd02210,NQEQTYPJSIEPHW-MNOVXSKESA-L,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)c1c[nH]c2ccccc12
cpd02229,NTXGVHCCXVHYCL-NTDVEAECSA-L,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])O
cpd02230,INAPMGSXUVUWAF-CNWJWELYSA-L,O=P([O-])([O-])O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O
cpd02233,QQVDJLLNRSOCEL-UHFFFAOYSA-N,[NH3+]CCP(=O)([O-])O
cpd02255,ZPEHSARSWGDCEX-UHFFFAOYSA-M,O=C([O-])CC1=CCC(=O)O1
cpd02267,VVOIFRARHIZCJD-GHMZBOCLSA-N,CC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1
cpd02295,VOJUXHHACRXLTD-UHFFFAOYSA-M,O=C([O-])c1cc(O)c2ccccc2c1O
cpd02311,HEXMLHKQVUFYME-UHFFFAOYSA-M,O=C([O-])CCC1NC=NC1=O
cpd02333,GJAWHXHKYYXBSV-UHFFFAOYSA-L,O=C([O-])c1cccnc1C(=O)[O-]
cpd02357,VYFYYTLLBUKUHU-UHFFFAOYSA-O,[NH3+]CCc1ccc(O)c(O)c1
cpd02375,OFBHPPMPBOJXRT-DPXQIYNJSA-J,O=C([O-])CC(Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O)C(=O)[O-]
cpd02380,OKHCZJYTWZIFMC-GSVOUGTGSA-N,CSC(=O)[C@H](O)CO
cpd02394,OBQMLSFOUZUIOB-SHUUEZRQSA-M,[NH3+]CC(=O)N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd02414,UKCSFKLWNHUBDY-BYPYZUCNSA-M,[NH3+][C@@H](CCCC(=O)C(=O)[O-])C(=O)[O-]
cpd02419,YKKKMRBEPIZPBH-XWEAJCOCSA-M,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(C(=O)[O-])ccc1O
cpd02431,DWAKNKKXGALPNW-BYPYZUCNSA-M,O=C([O-])[C@@H]1CCC=N1
cpd02465,CXMBCXQHOXUCEO-BYPYZUCNSA-L,O=C([O-])C1=N[C@H](C(=O)[O-])CCC1
cpd02484,INAPMGSXUVUWAF-PTQMNWPWSA-L,O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
cpd02490,ZZYYVZYAZCMNPG-RQJHMYQMSA-N,C[C@@H]([NH2+][C@@H](CCCC[NH3+])C(=O)[O-])C(=O)[O-]
cpd02498,JTEYKUFKXGDTEU-UHFFFAOYSA-M,CC(C)(O)C(O)C(=O)[O-]
cpd02513,MCKAJXMRULSUKI-CNWJWELYSA-J,O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd02535,PDGXJDXVGMHUIR-UJURSFKZSA-M,CC[C@@](C)(O)[C@@H](O)C(=O)[O-]
cpd02546,YWWJKULNWGRYAS-XKKDATLGSA-L,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@H]2O)c(=O)n1
cpd02552,FCVIHFVSXHOPSW-YFKPBYRVSA-K,CC(=O)N[C@@H](CCC(=O)OP(=O)([O-])[O-])C(=O)[O-]
cpd02555,RXWVHRYZTWZATH-XSLAGTTESA-J,Nc1nc2c(c(=O)[nH]1)N[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])cc1)CN2
cpd02557,IKKLDISSULFFQO-DJMILUHSSA-L,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])O
cpd02566,INCSWYKICIYAHB-WDSKDSINSA-M,O=C([O-])C1=CC=C[C@H](O)[C@H]1O
cpd02569,DNOPJXBPONYBLB-UHFFFAOYSA-M,CC(C)(O)C(=O)C(=O)[O-]
cpd02590,LSJLEXWXRKTZAJ-YUIIPXGZSA-L,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])O
cpd02591,JMVSBFJBMXQNJW-GIXZANJISA-L,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])O
cpd02601,,*C(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C
cpd02603,,*C(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C
cpd02605,HIIZAGQWABAMRR-BYPYZUCNSA-L,CC(C)[C@H](C(=O)[O-])C(=O)C(=O)[O-]
cpd02611,FZLJPEPAYPUMMR-ZTVVOAFPSA-L,CC(=O)N[C@@H]1C(OP(=O)([O-])[O-])O[C@H](CO)[C@@H](O)[C@@H]1O
cpd02616,UIVJXHWSIFBBCY-LPGAPTBISA-M,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](C)[C@@H]([NH3+])[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
cpd02626,AOMLMYXPXUTBQH-UHFFFAOYSA-M,O=C([O-])C1=NCC(O)C1
cpd02642,PMFMJXPRNJUYMB-GWOFURMSSA-K,O=C([O-])c1ccccc1N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd02654,OCYMERZCMYJQQO-UHFFFAOYSA-L,Cc1ncsc1CCOP(=O)([O-])[O-]
cpd02656,SXDXRJZUAJBNFL-XKSSXDPKSA-M,Cc1nc2c(=O)[n-]c(=O)nc-2n(C[C@H](O)[C@H](O)[C@H](O)CO)c1C
cpd02666,XQYALQVLCNHCFT-CBAPKCEASA-K,CC(C)(COP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)N[C@@H](CS)C(=O)[O-]
cpd02678,VDXLUNDMVKSKHO-XVFCMESISA-L,O=CNCC(=O)N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd02685,KYVLWJXMCBZDRL-BQBZGAKWSA-M,CC(=O)N[C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
cpd02688,VSSDMJHMYISZJU-GSVOUGTGSA-L,CSC(=O)[C@H](O)COP(=O)([O-])[O-]
cpd02693,RNQHMTFBUSSBJQ-CRCLSJGQSA-L,CC(C)[C@H](C(=O)[O-])[C@@H](O)C(=O)[O-]
cpd02698,GLXUWZBUPATPBR-BQBZGAKWSA-L,[NH3+][C@@H](CCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-])C(=O)[O-]
cpd02701,UOKVQQMBGVMXPU-CJPDYEHRSA-N,C[S+](CCC(=O)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
cpd02708,KDMDLRXLBMMBSU-UITAMQMPSA-N,C=C(C/C=C(/C)C=O)C(C)C
cpd02711,OVPRPPOVAXRCED-WVZVXSGGSA-K,O=C([O-])C(=O)C[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd02720,RQRINYISXYAZKL-RPDRRWSUSA-L,Nc1c(NC[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])[nH]c(=O)[nH]c1=O
cpd02724,SDVXSCSNVVZWDD-LURJTMIESA-K,O=C([O-])CCC(=O)N[C@@H](CCCC(=O)C(=O)[O-])C(=O)[O-]
cpd02730,IZZNRKJLBIYBJN-HXUQBWEZSA-K,O=C([O-])[C@@]1(O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)COP(=O)([O-])[O-])O1
cpd02733,KXGVEGMKQFWNSR-LLQZFEROSA-M,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C
cpd02738,HVRNKDVLFAVCJF-VJANTYMQSA-J,CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])cc1
cpd02740,KCPMACXZAITQAX-UUOKFMHZSA-H,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])O)[C@H]2O)c(=O)[nH]1
cpd02755,SLQKYSPHBZMASJ-QKPORZECSA-N,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3)C(C)C
cpd02775,PKYFHKIYHBRTPI-UHFFFAOYSA-M,Cc1nc(N)c(COP(=O)([O-])[O-])c[nH+]1
cpd02787,MLIQIRKAHMVCDD-MMGCJVFTSA-O,CC[C@]12C=CC[NH+]3CC[C@@]4(c5ccc(OC)cc5N[C@H]4[C@@](O)(C(=O)OC)C1)[C@@H]32
cpd02788,CTPQAXVNYGZUAJ-PTQMNWPWSA-D,O=P([O-])([O-])O[C@H]1[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@H]1OP(=O)([O-])[O-]
cpd02797,BJLPWUCPFAJINB-UAQSTNRTSA-L,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COC[C@H](O)COP(=O)([O-])[O-]
cpd02807,KMOUJOKENFFTPU-QNDFHXLGSA-N,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
cpd02820,BEGZZYPUNCJHKP-DBYWSUQTSA-K,C=C(O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1NC(C)=O)C(=O)[O-]
cpd02824,WHMXLRRVANEOOG-MVFIEKMPSA-L,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COC[C@@H](COP(=O)([O-])[O-])OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
cpd02826,PMCOGCVKOAOZQM-XVFCMESISA-M,[NH2+]=C(CNC=O)N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd02835,KOJCFMYSTWNMQW-RUAJDYCTSA-L,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
cpd02843,HFYBTHCYPKEDQQ-RITPCOANSA-L,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)c1c[nH]cn1
cpd02851,NOTGFIUVDGNKRI-UUOKFMHZSA-L,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1N
cpd02857,PJWIPEXIFFQAQZ-PUFIMZNGSA-K,O=C([O-])C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd02861,RLNOPSGEZLGFAH-OCMBHFTRSA-K,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OC(C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)[O-])C(=O)N[C@@H](CCCC[NH3+])C(=O)[O-]
cpd02862,PFMVORMCVGOQKR-XNCOKRRHSA-K,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-]
